Date Time qo_lc[m3/d] qw_lc[m3/d] qg_lc[m3/d] qo_sc[Sm3/d] qw_sc[Sm3/d] qg_sc[Sm3/d] qo_scnp[Sm3/d] qw_scnp[Sm3/d] qg_scnp[Sm3/d] Fo_lc[%] Fw_lc[%] Fg_lc[%] WLR[%] GVF[%] GLR[m3/m3] BSW[%] GOR[Sm3/Sm3] GOR1[Sm3/Sm3] mo_lc[kg/d] mw_lc[kg/d] mg_lc[kg/d] m_lc[kg/d] mo_sc[kg/d] mw_sc[kg/d] mg_sc[kg/d] Mu_o_lc[cP] Mu_l_lc[cP] Do_lc[g/cm3] Dw_lc[g/cm3] Dg_lc[g/cm3] Dm_lc[g/cm3] Dl_lc[g/cm3] bo[Sm3/m3] bw[Sm3/m3] bg[Sm3/m3] Z Rst[Sm3/Sm3] Rwst[Sm3/Sm3] rgmp[Sm3/Sm3] N32[cps] N81[cps] N356[cps] NTotal[cps] DeadTime[s] SampleTime[s] DPV[mbar] PL[bara] TL[DegC] TAMB[DegC] Dyn_DP[mbar] OperatingPointLE[1/m] OperatingPointHE[1/m] OilPointLE[1/m] OilPointHE[1/m] WaterPointLE[1/m] WaterPointHE[1/m] GasPointLE[1/m] GasPointHE[1/m]
08-May-2014 02:06:26 85.795 0.22436 3263.0 84.924 0.22581 87406 84.924 0.22581 86191 3.9149 -0.032266 96.117 0.27961 97.436 38.428 0.28427 1042.6 1028.3 75874 292.74 65267 1.3741e+005 74729 292.75 66239 122.64 123.01 0.88360 1.3048 0.020017 0.053411 0.88485 0.98986 1.0065 26.414 0.93763 14.309 0.028628 0.00000 44145 21853 32522 1.1408e+005 0.071045 1.0000 1143.3 23.486 -2.9502 9.9564 1152.2 1.6032 1.0126 23.554 14.772 171.04 25.101 0.53867 0.35811
08-May-2014 02:07:26 85.711 -0.54162 3270.2 84.823 -0.54513 88298 84.823 -0.54513 87074 4.2482 -0.088517 95.840 -0.58672 97.466 38.748 -0.59690 1050.8 1036.4 75797 -706.72 65935 1.4568e+005 74639 -706.74 66915 122.01 122.09 0.88352 1.3048 0.020176 0.055715 0.88379 0.98965 1.0065 26.623 0.93713 14.427 0.028800 0.00000 44163 21832 32510 1.1406e+005 0.071030 1.0000 1189.9 23.657 -2.9735 9.9514 1177.3 1.4119 0.92855 23.550 14.770 171.03 25.101 0.54174 0.36015
08-May-2014 02:08:26 73.058 -1.1718 3244.1 72.284 -1.1793 87616 72.284 -1.1793 86567 2.9353 -0.042052 97.107 -1.7032 97.869 52.127 -1.7328 1389.8 1375.3 64599 -1528.9 65557 1.2103e+005 63606 -1529.0 66397 121.17 121.17 0.88345 1.3048 0.020211 0.045005 0.88345 0.98953 1.0065 26.669 0.93707 14.453 0.028978 0.00000 44423 21938 32612 1.1459e+005 0.071388 1.0000 1167.1 23.703 -2.8960 9.9322 1186.5 1.3374 0.91221 23.547 14.768 171.03 25.101 0.54591 0.36292
08-May-2014 02:09:26 38.866 -0.45425 2784.5 38.495 -0.45720 72907 38.495 -0.45720 72365 2.1083 0.014061 97.878 -1.3164 98.646 79.757 -1.3381 2077.6 2063.5 34379 -592.72 54822 90726 33874 -592.73 55251 125.63 125.63 0.88388 1.3048 0.019693 0.038093 0.88388 0.99045 1.0065 25.986 0.93854 14.068 0.027963 0.00000 44550 22010 32640 1.1487e+005 0.071526 1.0000 950.85 23.116 -3.0887 9.9161 951.74 1.0961 0.73432 23.550 14.770 171.03 25.101 0.54104 0.35968
08-May-2014 02:10:26 62.137 0.23849 2969.9 61.545 0.24005 78294 61.545 0.24005 77425 3.2604 -0.020375 96.760 0.41157 97.945 48.113 0.41818 1286.2 1272.1 54967 311.20 58644 1.1540e+005 54156 311.21 59333 126.49 127.09 0.88394 1.3049 0.019757 0.047671 0.88589 0.99046 1.0065 26.070 0.93828 14.115 0.027824 0.00000 44316 21910 32626 1.1443e+005 0.071236 1.0000 987.35 23.173 -3.2227 9.9064 988.65 1.1080 0.70679 23.557 14.774 171.04 25.101 0.53330 0.35454
08-May-2014 02:11:26 82.337 0.055012 3060.7 81.539 0.055372 81418 81.539 0.055372 80259 4.1819 0.050264 95.768 0.062708 97.386 37.871 0.063738 1016.8 1002.6 72838 71.785 60777 1.3701e+005 71750 71.787 61701 126.24 126.40 0.88391 1.3049 0.019869 0.056647 0.88445 0.99033 1.0065 26.219 0.93791 14.198 0.027906 0.00000 43918 21815 32461 1.1373e+005 0.070820 1.0000 1074.8 23.292 -3.2627 9.8894 1055.5 1.3383 0.85938 23.559 14.775 171.04 25.102 0.53398 0.35499
08-May-2014 02:12:26 94.018 0.40510 3296.2 93.057 0.40773 88852 93.057 0.40773 87513 4.2051 0.053451 95.741 0.47821 97.219 36.246 0.48622 991.34 976.96 83151 528.58 66262 1.4754e+005 81885 528.60 67335 122.85 123.45 0.88360 1.3048 0.020120 0.057117 0.88563 0.98978 1.0065 26.550 0.93727 14.385 0.028621 0.00000 43899 21810 32460 1.1370e+005 0.070808 1.0000 1195.5 23.590 -3.0352 9.8705 1199.3 1.5893 0.99280 23.556 14.773 171.04 25.102 0.53907 0.35838
08-May-2014 02:13:26 77.158 0.52438 3221.3 76.378 0.52778 86153 76.378 0.52778 85060 3.7956 -0.027934 96.232 0.68216 97.648 42.033 0.69349 1143.4 1129.1 68237 684.22 64416 1.3462e+005 67209 684.24 65289 122.89 123.77 0.88362 1.3048 0.020011 0.052431 0.88658 0.98989 1.0065 26.406 0.93763 14.304 0.028579 0.00000 44173 21861 32537 1.1414e+005 0.071080 1.0000 1132.8 23.476 -2.9742 9.8624 1129.8 1.5170 0.95000 23.551 14.770 171.04 25.101 0.54189 0.36025
08-May-2014 02:14:26 99.755 -1.0319 3335.8 98.706 -1.0386 90745 98.706 -1.0386 89313 4.4669 -0.084207 95.617 -1.0529 97.124 33.869 -1.0714 921.41 906.90 88214 -1346.4 67620 1.5190e+005 86856 -1346.4 68769 121.42 121.47 0.88346 1.3048 0.020288 0.057765 0.88361 0.98948 1.0065 26.772 0.93679 14.510 0.028952 0.00000 44095 21814 32488 1.1393e+005 0.070968 1.0000 1258.7 23.781 -2.9727 9.8441 1248.4 1.3954 0.93363 23.549 14.769 171.03 25.101 0.54274 0.36082
08-May-2014 02:15:26 42.275 -0.58978 2985.0 41.845 -0.59360 79214 41.845 -0.59360 78615 1.8092 0.012617 98.178 -1.3459 98.659 80.327 -1.3687 2116.7 2102.4 37383 -769.55 59554 92424 36822 -769.57 60030 122.98 122.98 0.88363 1.3048 0.019941 0.035727 0.88363 0.98996 1.0065 26.314 0.93786 14.253 0.028542 0.00000 44626 22032 32664 1.1499e+005 0.071593 1.0000 1028.8 23.403 -2.9407 9.8321 1057.4 1.2821 0.85832 23.548 14.768 171.03 25.101 0.54512 0.36240
08-May-2014 02:16:26 54.159 0.45950 2864.0 53.634 0.46250 75592 53.634 0.46250 74832 3.0826 -0.030775 96.948 0.82498 98.158 60.753 0.83830 1626.1 1612.0 47905 599.59 56683 1.0929e+005 47195 599.60 57286 125.68 126.81 0.88387 1.3049 0.019797 0.046036 0.88757 0.99035 1.0065 26.123 0.93819 14.145 0.027985 0.00000 44375 21930 32587 1.1449e+005 0.071279 1.0000 969.63 23.223 -3.1578 9.8166 964.58 1.0808 0.68497 23.553 14.771 171.03 25.101 0.53773 0.35749
08-May-2014 02:17:26 59.345 -0.35565 2934.0 58.776 -0.35797 77521 58.776 -0.35797 76690 2.9679 0.0072870 97.025 -0.60661 98.030 50.050 -0.61654 1326.9 1312.8 52496 -464.08 58088 1.0988e+005 51719 -464.09 58748 126.44 126.46 0.88393 1.3049 0.019808 0.045548 0.88397 0.99041 1.0065 26.138 0.93811 14.153 0.027848 0.00000 44327 21932 32536 1.1438e+005 0.071216 1.0000 969.76 23.226 -3.2487 9.8016 968.01 1.1725 0.77033 23.558 14.774 171.04 25.101 0.53489 0.35560
08-May-2014 02:18:26 96.318 0.22076 3144.7 95.347 0.22220 84823 95.347 0.22220 83450 4.8473 0.021251 95.131 0.13922 97.033 33.667 0.14162 916.22 901.84 85194 288.06 63184 1.5147e+005 83900 288.07 64281 124.71 125.10 0.88375 1.3049 0.020108 0.062242 0.88506 0.98996 1.0065 26.533 0.93720 14.375 0.028265 0.00000 43796 21764 32420 1.1347e+005 0.070647 1.0000 1136.1 23.556 -3.2358 9.7871 1116.2 1.3823 0.87911 23.558 14.774 171.04 25.102 0.53738 0.35725
08-May-2014 02:19:26 93.145 0.22507 3223.0 92.169 0.22654 87495 92.169 0.22654 86160 4.3006 -0.033465 95.733 0.21473 97.187 34.855 0.21838 957.77 943.28 82364 293.68 65239 1.4526e+005 81104 293.69 66306 121.57 122.04 0.88348 1.3048 0.020258 0.056952 0.88507 0.98953 1.0065 26.732 0.93689 14.488 0.028912 0.00000 44045 21819 32510 1.1392e+005 0.070939 1.0000 1159.3 23.748 -2.9720 9.7779 1168.2 1.6096 1.0261 23.552 14.771 171.04 25.102 0.54426 0.36183
08-May-2014 02:20:26 73.857 -0.37336 3227.0 73.080 -0.37578 87444 73.080 -0.37578 86384 3.2524 0.070575 96.677 -0.49447 97.774 44.699 -0.50298 1218.1 1203.6 65307 -487.16 65421 1.3017e+005 64307 -487.18 66268 121.43 121.45 0.88346 1.3048 0.020285 0.049266 0.88353 0.98949 1.0065 26.767 0.93680 14.508 0.028948 0.00000 44112 21889 32522 1.1413e+005 0.071060 1.0000 1157.8 23.777 -2.9720 9.7551 1147.4 1.4674 0.95266 23.547 14.768 171.03 25.101 0.54694 0.36361
08-May-2014 02:21:26 74.840 1.2051 3363.1 74.025 1.2129 92038 74.025 1.2129 90951 3.2981 0.017592 96.684 1.5817 97.799 45.984 1.6089 1290.5 1275.8 66169 1572.4 68878 1.3458e+005 65138 1572.4 69749 119.88 121.87 0.88330 1.3048 0.020491 0.049172 0.89007 0.98914 1.0065 27.039 0.93621 14.661 0.029320 0.00000 44205 21898 32569 1.1425e+005 0.071143 1.0000 1226.5 24.009 -2.9160 9.7384 1239.7 1.4230 0.86148 23.545 14.766 171.03 25.101 0.55002 0.36566
08-May-2014 02:22:26 33.774 0.21921 2802.4 33.438 0.22063 74144 33.438 0.22063 73668 1.7523 0.0012146 98.247 0.57747 98.807 85.556 0.58704 2297.6 2283.4 29868 286.02 55811 85021 29424 286.03 56188 123.86 124.82 0.88371 1.3048 0.019917 0.035068 0.88691 0.99007 1.0065 26.281 0.93789 14.234 0.028366 0.00000 44669 22039 32696 1.1504e+005 0.071598 1.0000 954.93 23.368 -3.0263 9.7273 965.89 1.1994 0.76388 23.546 14.767 171.03 25.101 0.54828 0.36450
08-May-2014 02:23:26 59.038 0.16621 2875.1 58.457 0.16730 76609 58.457 0.16730 75774 3.3099 -0.023126 96.713 0.29188 97.996 51.152 0.29668 1379.9 1365.6 52218 216.89 57395 1.1392e+005 51439 216.90 58056 125.24 125.73 0.88382 1.3049 0.019973 0.048268 0.88541 0.99014 1.0065 26.355 0.93762 14.275 0.028121 0.00000 44296 21906 32564 1.1437e+005 0.071222 1.0000 966.66 23.411 -3.2155 9.7106 963.81 1.0730 0.69086 23.553 14.772 171.04 25.101 0.53954 0.35869
08-May-2014 02:24:26 85.571 -0.94355 2968.2 84.728 -0.94972 79552 84.728 -0.94972 78340 4.5174 -0.091638 95.574 -1.0521 97.232 35.488 -1.0698 950.51 936.21 75690 -1231.2 59324 1.3426e+005 74556 -1231.3 60286 125.79 125.79 0.88386 1.3049 0.020000 0.057847 0.88386 0.99017 1.0065 26.392 0.93750 14.295 0.028027 0.00000 44106 21808 32523 1.1401e+005 0.071017 1.0000 1005.0 23.433 -3.2925 9.6971 992.66 1.2745 0.85376 23.557 14.774 171.04 25.102 0.53903 0.35835
08-May-2014 02:25:26 112.67 -1.9783 3197.1 111.50 -1.9912 87359 111.50 -1.9912 85738 5.3047 -0.045891 94.741 -1.7789 96.655 29.080 -1.8100 788.83 774.29 99642 -2581.5 64907 1.6063e+005 98111 -2581.5 66203 122.61 122.61 0.88356 1.3049 0.020321 0.065524 0.88356 0.98956 1.0065 26.815 0.93661 14.534 0.028729 0.00000 43794 21728 32393 1.1346e+005 0.070654 1.0000 1176.4 23.801 -3.1284 9.6824 1169.9 1.5193 1.0366 23.555 14.772 171.04 25.102 0.54296 0.36096
08-May-2014 02:26:26 82.855 -0.75139 3172.8 81.990 -0.75626 85901 81.990 -0.75626 84714 3.9219 -0.034696 96.113 -0.90496 97.480 39.012 -0.92060 1057.7 1043.2 73264 -980.43 64151 1.3727e+005 72147 -980.46 65098 121.65 121.65 0.88349 1.3048 0.020234 0.053644 0.88349 0.98956 1.0065 26.700 0.93696 14.470 0.028890 0.00000 44137 21855 32471 1.1405e+005 0.071052 1.0000 1121.4 23.722 -2.9665 9.6690 1125.2 1.5788 1.0430 23.549 14.769 171.04 25.101 0.54769 0.36411
08-May-2014 02:27:26 83.587 -0.069821 3246.1 82.691 -0.070274 88681 82.691 -0.070274 87472 3.8087 0.023143 96.168 -0.10534 97.499 39.574 -0.10714 1090.6 1075.9 73908 -91.104 66237 1.4075e+005 72764 -91.107 67205 120.89 121.05 0.88340 1.3048 0.020419 0.053583 0.88393 0.98931 1.0065 26.944 0.93639 14.607 0.029096 0.00000 44058 21849 32508 1.1398e+005 0.070950 1.0000 1193.7 23.922 -2.9900 9.6505 1181.7 1.4310 0.92019 23.547 14.767 171.03 25.101 0.54804 0.36434
08-May-2014 02:28:26 63.797 -0.27254 3127.9 63.102 -0.27431 85170 63.102 -0.27431 84244 2.7329 -0.015789 97.283 -0.40993 98.068 62.398 -0.41710 1697.7 1683.1 56402 -355.61 63804 1.1492e+005 55526 -355.62 64544 120.30 120.31 0.88335 1.3048 0.020395 0.043771 0.88336 0.98927 1.0065 26.912 0.93651 14.589 0.029208 0.00000 44422 21951 32608 1.1460e+005 0.071351 1.0000 1120.5 23.904 -2.9062 9.6386 1143.9 1.3836 0.90090 23.544 14.766 171.03 25.101 0.55201 0.36698
08-May-2014 02:29:26 47.989 -0.40113 2819.5 47.509 -0.40374 75114 47.509 -0.40374 74435 2.5805 -0.030775 97.450 -0.83540 98.354 64.179 -0.84942 1710.7 1696.4 42440 -523.42 56385 99617 41806 -523.43 56924 124.21 124.21 0.88373 1.3049 0.020005 0.041898 0.88373 0.99002 1.0065 26.397 0.93758 14.299 0.028326 0.00000 44505 21968 32643 1.1477e+005 0.071464 1.0000 937.53 23.455 -3.1190 9.6201 937.40 1.1141 0.73755 23.547 14.768 171.03 25.101 0.54702 0.36366
08-May-2014 02:30:26 65.107 -0.81680 2904.7 64.452 -0.82214 78033 64.452 -0.82214 77106 3.3871 -0.034955 96.648 -1.2453 97.836 45.907 -1.2665 1230.5 1216.1 57580 -1065.8 58401 1.1579e+005 56715 -1065.9 59136 124.70 124.70 0.88375 1.3049 0.020117 0.048920 0.88376 0.98996 1.0065 26.545 0.93717 14.382 0.028266 0.00000 44294 21902 32594 1.1439e+005 0.071205 1.0000 955.83 23.566 -3.2419 9.6068 957.01 1.1357 0.76386 23.553 14.772 171.04 25.102 0.54183 0.36021
08-May-2014 02:31:26 93.522 -0.60776 3041.1 92.557 -0.61174 82790 92.557 -0.61174 81445 4.9244 -0.014429 95.090 -0.69923 97.049 33.599 -0.71116 916.20 901.69 82710 -793.07 61669 1.4795e+005 81445 -793.09 62740 123.98 123.98 0.88367 1.3049 0.020292 0.062622 0.88367 0.98972 1.0065 26.777 0.93662 14.512 0.028455 0.00000 43837 21757 32430 1.1357e+005 0.070698 1.0000 1075.8 23.755 -3.2657 9.5973 1054.3 1.3712 0.89935 23.554 14.772 171.04 25.102 0.54432 0.36187
08-May-2014 02:32:26 100.06 -0.70559 3206.3 98.982 -0.71018 88135 98.982 -0.71018 86683 4.7302 -0.047067 95.317 -0.69947 96.993 33.981 -0.71180 936.47 921.81 88471 -920.69 65631 1.5212e+005 87098 -920.72 66791 120.75 120.75 0.88338 1.3048 0.020489 0.060701 0.88338 0.98923 1.0065 27.037 0.93616 14.659 0.029144 0.00000 43948 21778 32516 1.1380e+005 0.070861 1.0000 1165.5 23.996 -3.0159 9.5754 1169.9 1.6067 1.0539 23.550 14.769 171.04 25.102 0.54995 0.36561
08-May-2014 02:33:26 77.850 -0.33072 3160.2 77.021 -0.33287 86142 77.021 -0.33287 85019 3.5778 0.017753 96.404 -0.40247 97.607 41.228 -0.40951 1131.6 1117.0 68832 -431.53 64385 1.3252e+005 67774 -431.55 65281 120.97 121.12 0.88341 1.3048 0.020387 0.051493 0.88393 0.98934 1.0065 26.902 0.93649 14.584 0.029071 0.00000 44133 21872 32548 1.1412e+005 0.071087 1.0000 1119.0 23.888 -2.9802 9.5663 1115.9 1.5250 0.98716 23.545 14.766 171.04 25.101 0.55207 0.36702
08-May-2014 02:34:26 103.06 -0.50238 3291.3 101.92 -0.50565 91331 101.92 -0.50565 89822 4.7626 -0.11156 95.349 -0.45577 96.979 32.194 -0.46412 899.28 884.48 91114 -655.53 68003 1.5670e+005 89681 -655.54 69213 119.39 119.57 0.88324 1.3048 0.020681 0.060328 0.88387 0.98891 1.0065 27.289 0.93561 14.801 0.029478 0.00000 44058 21785 32455 1.1385e+005 0.070867 1.0000 1244.3 24.210 -2.9708 9.5446 1237.8 1.4414 0.94728 23.544 14.766 171.04 25.101 0.55311 0.36771
08-May-2014 02:35:26 44.516 -0.64416 2976.7 44.047 -0.64833 80188 44.047 -0.64833 79550 1.8578 0.024124 98.118 -1.4924 98.567 72.204 -1.5183 1931.5 1917.1 39358 -840.51 60261 94354 38759 -840.53 60769 121.61 121.61 0.88348 1.3048 0.020241 0.036587 0.88348 0.98955 1.0065 26.709 0.93694 14.475 0.028903 0.00000 44578 22021 32657 1.1492e+005 0.071576 1.0000 1007.3 23.730 -2.9648 9.5337 1032.6 1.3139 0.88942 23.542 14.765 171.04 25.101 0.55469 0.36876
08-May-2014 02:36:26 47.787 0.10789 2814.7 47.305 0.10860 75381 47.305 0.10860 74700 2.6257 0.012196 97.362 0.059981 98.341 62.329 0.060977 1682.2 1667.9 42262 140.79 56586 1.0162e+005 41626 140.79 57125 124.46 124.93 0.88373 1.3049 0.020108 0.042942 0.88528 0.98994 1.0065 26.534 0.93721 14.376 0.028309 0.00000 44398 21956 32592 1.1455e+005 0.071358 1.0000 951.26 23.560 -3.2101 9.5112 946.80 1.0902 0.69922 23.549 14.769 171.04 25.101 0.54620 0.36312
08-May-2014 02:37:26 59.515 0.70511 2874.5 58.918 0.70972 77241 58.918 0.70972 76393 3.1926 0.012790 96.795 1.2372 97.954 49.702 1.2576 1365.9 1351.5 52637 920.10 57863 1.1302e+005 51844 920.12 58536 125.11 126.72 0.88378 1.3049 0.020140 0.047876 0.88906 0.98997 1.0065 26.575 0.93707 14.399 0.028196 0.00000 44244 21911 32514 1.1424e+005 0.071134 1.0000 963.97 23.585 -3.3004 9.5039 958.76 1.1915 0.74372 23.554 14.772 171.04 25.102 0.54340 0.36126
08-May-2014 02:38:26 103.11 -0.39091 3112.4 102.02 -0.39347 85517 102.02 -0.39347 84024 5.2235 -0.036368 94.813 -0.36861 96.807 30.492 -0.37505 843.30 828.67 91184 -510.10 63615 1.5716e+005 89775 -510.12 64807 122.87 122.89 0.88356 1.3049 0.020456 0.065073 0.88364 0.98946 1.0065 26.993 0.93614 14.633 0.028719 0.00000 43788 21734 32343 1.1337e+005 0.070609 1.0000 1141.2 23.937 -3.2373 9.4910 1128.0 1.4252 0.92614 23.553 14.772 171.05 25.102 0.54660 0.36338
08-May-2014 02:39:26 81.827 -0.10927 3234.6 80.948 -0.10998 88485 80.948 -0.10998 87300 3.7119 0.030549 96.258 -0.10300 97.538 40.247 -0.10484 1111.6 1097.0 72348 -142.58 66111 1.3685e+005 71230 -142.58 67056 120.86 121.02 0.88339 1.3048 0.020453 0.052877 0.88394 0.98927 1.0065 26.989 0.93628 14.632 0.029113 0.00000 44064 21854 32499 1.1398e+005 0.071037 1.0000 1139.3 23.958 -3.0068 9.4705 1143.7 1.5992 1.0253 23.548 14.768 171.04 25.102 0.55217 0.36708
08-May-2014 02:40:26 88.730 0.0049837 3187.9 87.772 0.0050153 87553 87.772 0.0050153 86265 4.2392 -0.036156 95.797 0.026462 97.295 36.243 0.026887 1006.3 991.59 78451 6.5019 65321 1.4455e+005 77234 6.5020 66350 120.77 120.94 0.88338 1.3048 0.020505 0.056619 0.88394 0.98921 1.0065 27.058 0.93611 14.671 0.029146 0.00000 44055 21819 32518 1.1395e+005 0.071010 1.0000 1163.3 24.013 -3.0279 9.4503 1152.4 1.4660 0.93786 23.545 14.766 171.04 25.101 0.55281 0.36751
08-May-2014 02:41:26 80.251 -0.74641 3280.1 79.358 -0.75126 90643 79.358 -0.75126 89468 3.4704 -0.050361 96.580 -0.92646 97.646 45.890 -0.94312 1266.8 1252.1 70946 -973.95 67751 1.3350e+005 69831 -973.98 68692 119.34 119.34 0.88323 1.3048 0.020667 0.049954 0.88323 0.98892 1.0065 27.271 0.93566 14.791 0.029483 0.00000 44278 21887 32520 1.1426e+005 0.071159 1.0000 1202.1 24.196 -2.9565 9.4425 1217.8 1.4354 0.95368 23.543 14.765 171.04 25.101 0.55577 0.36948
08-May-2014 02:42:26 31.263 -0.16218 2721.9 30.946 -0.16324 72654 30.946 -0.16324 72209 1.5901 0.044053 98.366 -0.43493 98.875 91.601 -0.44245 2458.5 2444.1 27646 -211.62 54707 82115 27230 -211.63 55059 123.54 123.85 0.88366 1.3049 0.020099 0.034397 0.88469 0.98986 1.0065 26.522 0.93730 14.369 0.028483 0.00000 44617 22041 32692 1.1503e+005 0.071611 1.0000 938.14 23.561 -3.1004 9.4268 944.97 1.1767 0.76773 23.544 14.766 171.04 25.101 0.55296 0.36761
08-May-2014 02:43:26 67.284 -0.12922 2901.1 66.604 -0.13006 78195 66.604 -0.13006 77234 3.6582 -0.086040 96.428 -0.16053 97.742 43.698 -0.16331 1188.1 1173.6 59505 -168.62 58497 1.1845e+005 58608 -168.62 59258 124.67 125.06 0.88374 1.3049 0.020174 0.050661 0.88502 0.98990 1.0065 26.621 0.93698 14.425 0.028288 0.00000 44320 21884 32538 1.1432e+005 0.071150 1.0000 958.26 23.625 -3.2733 9.4108 957.68 1.0880 0.70989 23.552 14.771 171.04 25.102 0.54459 0.36205
08-May-2014 02:44:26 82.927 -0.82658 2992.1 82.082 -0.83200 81151 82.082 -0.83200 79962 4.3635 0.023609 95.613 -0.99768 97.343 37.764 -1.0147 1023.6 1009.2 73344 -1078.6 60553 1.3845e+005 72228 -1078.7 61499 124.74 124.74 0.88374 1.3049 0.020250 0.058231 0.88374 0.98983 1.0066 26.721 0.93672 14.480 0.028298 0.00000 43913 21798 32491 1.1375e+005 0.070901 1.0000 1042.0 23.703 -3.3250 9.3987 1023.4 1.3157 0.87304 23.554 14.772 171.04 25.102 0.54488 0.36224
08-May-2014 02:45:26 96.865 0.26434 3231.7 95.827 0.26606 88832 95.827 0.26606 87426 4.4007 0.035905 95.563 0.33569 97.079 34.057 0.34149 949.49 934.82 85653 344.92 66195 1.4931e+005 84323 344.93 67320 121.48 122.00 0.88344 1.3049 0.020502 0.058939 0.88519 0.98928 1.0065 27.054 0.93607 14.668 0.029003 0.00000 43871 21790 32469 1.1365e+005 0.070871 1.0000 1180.2 24.001 -3.1078 9.3792 1182.4 1.5982 1.0032 23.551 14.770 171.04 25.102 0.54941 0.36525
08-May-2014 02:46:26 85.580 -0.054521 3172.0 84.671 -0.054877 86556 84.671 -0.054877 85322 4.1157 -0.053556 95.938 -0.071215 97.378 37.298 -0.072464 1027.8 1013.2 75670 -71.143 64610 1.3979e+005 74506 -71.145 65595 121.38 121.55 0.88344 1.3048 0.020384 0.055217 0.88401 0.98939 1.0065 26.898 0.93648 14.581 0.028988 0.00000 44126 21838 32516 1.1406e+005 0.071018 1.0000 1124.8 23.880 -3.0256 9.3651 1121.7 1.5475 0.99630 23.546 14.767 171.04 25.102 0.55211 0.36705
08-May-2014 02:47:26 95.257 -0.92078 3315.6 94.207 -0.92677 91720 94.207 -0.92677 90328 4.3760 -0.057713 95.682 -0.97209 97.238 35.434 -0.98950 981.13 966.36 84219 -1201.5 68391 1.5343e+005 82897 -1201.5 69508 119.90 119.90 0.88328 1.3049 0.020644 0.057651 0.88328 0.98899 1.0065 27.241 0.93570 14.774 0.029363 0.00000 44059 21809 32500 1.1390e+005 0.070941 1.0000 1254.6 24.166 -3.0085 9.3468 1245.0 1.4284 0.94875 23.545 14.766 171.04 25.101 0.55275 0.36747
08-May-2014 02:48:26 44.782 -0.45884 3018.4 44.308 -0.46181 81256 44.308 -0.46181 80612 1.8103 0.020923 98.169 -0.99303 98.597 81.033 -1.0102 2172.0 2157.6 39594 -598.70 61065 93382 38989 -598.72 61578 121.93 121.93 0.88351 1.3048 0.020223 0.036118 0.88351 0.98959 1.0065 26.686 0.93698 14.462 0.028836 0.00000 44599 22024 32682 1.1493e+005 0.071551 1.0000 1038.3 23.707 -2.9899 9.3308 1064.5 1.3083 0.86927 23.543 14.765 171.04 25.101 0.55408 0.36836
08-May-2014 02:49:26 44.401 0.59994 2841.1 43.962 0.60387 75579 43.962 0.60387 74950 2.2841 0.052372 97.664 1.1160 98.462 68.831 1.1342 1862.7 1848.4 39271 782.86 56777 97464 38684 782.88 57276 125.33 126.85 0.88382 1.3049 0.019988 0.040391 0.88881 0.99014 1.0065 26.375 0.93757 14.286 0.028110 0.00000 44417 21981 32630 1.1464e+005 0.071368 1.0000 967.71 23.425 -3.2336 9.3192 963.11 1.0901 0.68066 23.550 14.770 171.04 25.101 0.54469 0.36211
08-May-2014 02:50:26 66.757 0.58965 2948.0 66.100 0.59351 78826 66.100 0.59351 77880 3.6953 -0.026662 96.331 0.99602 97.770 44.629 1.0122 1218.4 1204.1 59049 769.44 58985 1.2235e+005 58165 769.46 59736 126.01 127.36 0.88387 1.3049 0.020020 0.051600 0.88827 0.99017 1.0066 26.418 0.93742 14.310 0.027992 0.00000 44197 21871 32571 1.1422e+005 0.071129 1.0000 989.20 23.451 -3.3283 9.3057 985.37 1.1872 0.74956 23.556 14.773 171.04 25.102 0.54030 0.35919
08-May-2014 02:51:26 101.48 -0.24694 3152.0 100.43 -0.24856 85946 100.43 -0.24856 84486 4.8907 0.036038 95.073 -0.24508 96.893 31.511 -0.24924 865.48 850.95 89750 -322.23 63966 1.5386e+005 88373 -322.24 65132 123.81 123.84 0.88366 1.3049 0.020310 0.062996 0.88375 0.98969 1.0065 26.800 0.93658 14.525 0.028494 0.00000 43747 21753 32419 1.1344e+005 0.070639 1.0000 1154.2 23.775 -3.2565 9.2851 1139.3 1.4605 0.94131 23.556 14.773 171.05 25.102 0.54309 0.36105
08-May-2014 02:52:26 81.285 0.53378 3227.0 80.429 0.53725 87701 80.429 0.53725 86532 3.8519 0.025431 96.123 0.67622 97.530 39.922 0.68775 1103.6 1089.1 71877 696.50 65528 1.3963e+005 70774 696.52 66462 121.69 122.54 0.88348 1.3048 0.020320 0.053895 0.88636 0.98948 1.0065 26.814 0.93667 14.534 0.028908 0.00000 44040 21847 32475 1.1393e+005 0.070944 1.0000 1142.9 23.811 -3.0229 9.2671 1148.3 1.6384 1.0189 23.550 14.770 171.04 25.102 0.54844 0.36461
08-May-2014 02:53:26 81.391 0.41764 3274.8 80.529 0.42035 89282 80.529 0.42035 88108 3.7186 0.0030403 96.278 0.50192 97.561 40.419 0.51052 1119.4 1104.9 71972 544.95 66721 1.3830e+005 70861 544.97 67660 121.58 122.22 0.88346 1.3049 0.020388 0.052521 0.88564 0.98940 1.0065 26.903 0.93645 14.584 0.028951 0.00000 44120 21861 32528 1.1407e+005 0.071000 1.0000 1195.4 23.881 -3.0501 9.2545 1183.6 1.4734 0.92986 23.547 14.768 171.04 25.101 0.54927 0.36516
